#WaveA,#IntensityA,#WaveB,#IntensityB,#WaveB00,#IntensityB00,#WaveB01,#IntensityB01,#WaveB02,#IntensityB02,#WaveB03,#IntensityB03,#WaveB04,#IntensityB04,#WaveB05,#IntensityB05,#WaveB06,#IntensityB06,#WaveB07,#IntensityB07,#WaveB08,#IntensityB08,#WaveB09,#IntensityB09,#WaveB10,#IntensityB10,#WaveB11,#IntensityB11,#WaveB12,#IntensityB12,#WaveB13,#IntensityB13,#WaveB14,#IntensityB14,#WaveB15,#IntensityB15,#WaveB16,#IntensityB16,#WaveB17,#IntensityB17,#WaveB18,#IntensityB18,#WaveB19,#IntensityB19,#WaveB20,#IntensityB20,#WaveB21,#IntensityB21,#WaveB22,#IntensityB22,#WaveB23,#IntensityB23,#WaveB24,#IntensityB24,#WaveB25,#IntensityB25,#WaveB26,#IntensityB26,#WaveB27,#IntensityB27,#WaveB28,#IntensityB28,#WaveB29,#IntensityB29,#WaveB30,#IntensityB30,#WaveB31,#IntensityB31,#WaveB32,#IntensityB32,#WaveB33,#IntensityB33,#WaveB34,#IntensityB34
1499.927734,349.44751,1499.927734,335.058502,1499.927734,320.669464,1499.927734,341.22522,1499.927734,507.726654,1499.927734,302.169312,1499.927734,316.558319,1499.927734,339.169647,1499.927734,337.114075,1499.927734,326.836182,1499.927734,351.503082,1499.927734,296.002594,1499.927734,287.780304,1499.927734,324.780609,1499.927734,322.725037,1499.927734,328.891754,1499.927734,324.780609,1499.927734,300.113739,1499.927734,273.391296,1499.927734,326.836182,1499.927734,291.891449,1499.927734,275.446869,1499.927734,316.558319,1499.927734,275.446869,1499.927734,281.613586,1499.927734,355.614227,1499.927734,324.780609,1499.927734,277.502441,1499.927734,285.724731,1499.927734,415.225861,1499.927734,431.670441,1499.927734,308.336029,1499.927734,326.836182,1499.927734,296.002594,1499.927734,265.168976,1499.927734,390.55896,1499.927734,316.558319
1498.710938,337.051392,1498.710938,312.389099,1498.710938,316.499481,1498.710938,337.051392,1498.710938,460.362885,1498.710938,300.057953,1498.710938,293.892395,1498.710938,330.885834,1498.710938,337.051392,1498.710938,320.609863,1498.710938,337.051392,1498.710938,324.720245,1498.710938,295.947571,1498.710938,328.830627,1498.710938,320.609863,1498.710938,308.278717,1498.710938,312.389099,1498.710938,316.499481,1498.710938,271.285278,1498.710938,343.21698,1498.710938,326.775452,1498.710938,304.168335,1498.710938,287.726807,1498.710938,254.84375,1498.710938,275.39566,1498.710938,386.376007,1498.710938,351.437744,1498.710938,275.39566,1498.710938,275.39566,1498.710938,386.376007,1498.710938,429.535034,1498.710938,332.94101,1498.710938,322.66507,1498.710938,298.002777,1498.710938,275.39566,1498.710938,402.817535,1498.710938,302.113159
1497.494141,334.93396,1497.494141,328.769531,1497.494141,353.427246,1497.494141,334.93396,1497.494141,505.483154,1497.494141,334.93396,1497.494141,324.659912,1497.494141,347.262817,1497.494141,316.440674,1497.494141,310.276245,1497.494141,283.563721,1497.494141,324.659912,1497.494141,308.221436,1497.494141,339.043579,1497.494141,318.495483,1497.494141,341.098389,1497.494141,326.714722,1497.494141,283.563721,1497.494141,258.906006,1497.494141,345.208008,1497.494141,320.550293,1497.494141,316.440674,1497.494141,295.892578,1497.494141,271.234863,1497.494141,250.686768,1497.494141,365.756104,1497.494141,336.98877,1497.494141,312.331055,1497.494141,297.947388,1497.494141,400.687866,1497.494141,398.633057,1497.494141,336.98877,1497.494141,308.221436,1497.494141,279.454102,1497.494141,297.947388,1497.494141,353.427246,1497.494141,285.61853
1496.277344,341.035004,1496.277344,336.926147,1496.277344,336.926147,1496.277344,345.14386,1496.277344,468.409546,1496.277344,312.27301,1496.277344,304.055298,1496.277344,336.926147,1496.277344,341.035004,1496.277344,351.307159,1496.277344,336.926147,1496.277344,312.27301,1496.277344,299.946442,1496.277344,308.164154,1496.277344,343.089447,1496.277344,299.946442,1496.277344,295.837585,1496.277344,291.728729,1496.277344,277.347748,1496.277344,302.000885,1496.277344,347.198303,1496.277344,306.109741,1496.277344,289.674316,1496.277344,291.728729,1496.277344,256.803467,1496.277344,365.688141,1496.277344,324.599579,1496.277344,262.966766,1496.277344,275.293335,1496.277344,406.776703,1496.277344,394.450134,1496.277344,341.035004,1496.277344,312.27301,1496.277344,267.075623,1496.277344,283.511017,1496.277344,353.361572,1496.277344,302.000885
1495.060547,365.620209,1495.060547,328.647369,1495.060547,330.701416,1495.060547,332.755463,1495.060547,468.32251,1495.060547,340.971649,1495.060547,340.971649,1495.060547,345.079742,1495.060547,324.539276,1495.060547,328.647369,1495.060547,312.214996,1495.060547,351.241882,1495.060547,295.782654,1495.060547,316.32309,1495.060547,365.620209,1495.060547,316.32309,1495.060547,301.944763,1495.060547,275.242188,1495.060547,271.134094,1495.060547,326.593323,1495.060547,318.377136,1495.060547,312.214996,1495.060547,299.890747,1495.060547,254.701721,1495.060547,238.269348,1495.060547,365.620209,1495.060547,338.917603,1495.060547,291.674561,1495.060547,293.728607,1495.060547,363.566162,1495.060547,402.593048,1495.060547,336.863556,1495.060547,312.214996,1495.060547,279.350281,1495.060547,267.026001,1495.060547,423.133484,1495.060547,293.728607
1493.84375,328.586334,1493.84375,353.230316,1493.84375,312.157013,1493.84375,349.122986,1493.84375,488.772156,1493.84375,340.908325,1493.84375,322.425354,1493.84375,326.532654,1493.84375,320.371674,1493.84375,349.122986,1493.84375,353.230316,1493.84375,330.639984,1493.84375,316.264343,1493.84375,345.015656,1493.84375,340.908325,1493.84375,324.479004,1493.84375,316.264343,1493.84375,295.727692,1493.84375,264.922729,1493.84375,345.015656,1493.84375,320.371674,1493.84375,283.405701,1493.84375,297.781372,1493.84375,269.03006,1493.84375,258.761749,1493.84375,353.230316,1493.84375,359.391296,1493.84375,283.405701,1493.84375,275.19104,1493.84375,381.981598,1493.84375,406.62558,1493.84375,318.318024,1493.84375,303.942352,1493.84375,271.08371,1493.84375,258.761749,1493.84375,371.713287,1493.84375,334.747314
1492.625,338.791718,1492.625,332.631866,1492.625,330.578583,1492.625,340.845001,1492.625,480.468262,1492.625,328.525299,1492.625,303.885925,1492.625,303.885925,1492.625,318.258881,1492.625,310.045776,1492.625,330.578583,1492.625,328.525299,1492.625,291.566223,1492.625,342.898285,1492.625,326.472015,1492.625,318.258881,1492.625,316.205597,1492.625,307.992493,1492.625,262.820251,1492.625,330.578583,1492.625,318.258881,1492.625,310.045776,1492.625,275.139954,1492.625,242.287415,1492.625,266.926819,1492.625,361.377838,1492.625,342.898285,1492.625,299.779358,1492.625,275.139954,1492.625,404.496796,1492.625,390.12381,1492.625,363.431122,1492.625,330.578583,1492.625,293.619507,1492.625,256.6604,1492.625,369.590973,1492.625,312.09903
1491.408203,330.517212,1491.408203,324.35849,1491.408203,322.305603,1491.408203,353.099121,1491.408203,472.16745,1491.408203,328.464294,1491.408203,307.935303,1491.408203,330.517212,1491.408203,338.728821,1491.408203,316.146881,1491.408203,324.35849,1491.408203,346.94043,1491.408203,320.252686,1491.408203,326.411407,1491.408203,322.305603,1491.408203,326.411407,1491.408203,291.512085,1491.408203,293.564972,1491.408203,270.983063,1491.408203,314.093994,1491.408203,275.088867,1491.408203,303.829498,1491.408203,287.406281,1491.408203,289.459167,1491.408203,258.665649,1491.408203,355.152039,1491.408203,353.099121,1491.408203,305.882385,1491.408203,299.723694,1491.408203,402.368774,1491.408203,427.003601,1491.408203,359.257843,1491.408203,303.829498,1491.408203,277.141754,1491.408203,254.559845,1491.408203,379.786865,1491.408203,320.252686
1490.189453,336.613403,1490.189453,332.508362,1490.189453,314.035675,1490.189453,373.558777,1490.189453,439.239441,1490.189453,311.983154,1490.189453,305.825592,1490.189453,328.40332,1490.189453,332.508362,1490.189453,293.510468,1490.189453,307.878113,1490.189453,293.510468,1490.189453,307.878113,1490.189453,344.823486,1490.189453,332.508362,1490.189453,309.930634,1490.189453,295.562988,1490.189453,291.457947,1490.189453,289.405426,1490.189453,303.773071,1490.189453,318.140717,1490.189453,293.510468,1490.189453,283.247864,1490.189453,266.827698,1490.189453,260.670135,1490.189453,371.506256,1490.189453,353.033569,1490.189453,299.66803,1490.189453,289.405426,1490.189453,416.661713,1490.189453,394.083984,1490.189453,314.035675,1490.189453,336.613403,1490.189453,275.037781,1490.189453,277.090302,1490.189453,377.663818,1490.189453,287.352905
1488.972656,348.86377,1488.972656,322.185944,1488.972656,316.02951,1488.972656,357.072327,1488.972656,508.930664,1488.972656,318.081665,1488.972656,299.612396,1488.972656,344.759491,1488.972656,326.290222,1488.972656,309.873108,1488.972656,320.13382,1488.972656,295.508118,1488.972656,283.195282,1488.972656,307.820953,1488.972656,334.498779,1488.972656,295.508118,1488.972656,311.925232,1488.972656,270.882446,1488.972656,274.986725,1488.972656,295.508118,1488.972656,274.986725,1488.972656,305.768829,1488.972656,283.195282,1488.972656,274.986725,1488.972656,256.517487,1488.972656,365.280884,1488.972656,336.550934,1488.972656,283.195282,1488.972656,258.569611,1488.972656,389.906555,1488.972656,414.532227,1488.972656,361.176605,1488.972656,303.716675,1488.972656,279.091003,1488.972656,256.517487,1488.972656,363.228729,1488.972656,328.342377
1487.753906,346.747253,1487.753906,344.695496,1487.753906,340.59198,1487.753906,352.902527,1487.753906,476.008057,1487.753906,311.86734,1487.753906,303.660309,1487.753906,318.022614,1487.753906,334.436707,1487.753906,336.488464,1487.753906,324.177917,1487.753906,357.006042,1487.753906,311.86734,1487.753906,338.540222,1487.753906,315.970856,1487.753906,334.436707,1487.753906,291.349762,1487.753906,274.935699,1487.753906,297.505035,1487.753906,340.59198,1487.753906,299.556793,1487.753906,340.59198,1487.753906,262.625153,1487.753906,274.935699,1487.753906,256.469849,1487.753906,352.902527,1487.753906,350.850769,1487.753906,279.039215,1487.753906,279.039215,1487.753906,391.885956,1487.753906,404.196503,1487.753906,336.488464,1487.753906,287.246246,1487.753906,285.194489,1487.753906,274.935699,1487.753906,395.989471,1487.753906,318.022614
1486.535156,332.323242,1486.535156,315.912231,1486.535156,303.603973,1486.535156,340.528778,1486.535156,480.022491,1486.535156,320.014984,1486.535156,328.22049,1486.535156,332.323242,1486.535156,332.323242,1486.535156,328.22049,1486.535156,324.117737,1486.535156,340.528778,1486.535156,278.987427,1486.535156,334.374634,1486.535156,307.706726,1486.535156,315.912231,1486.535156,328.22049,1486.535156,272.833282,1486.535156,266.679169,1486.535156,311.809479,1486.535156,332.323242,1486.535156,311.809479,1486.535156,303.603973,1486.535156,266.679169,1486.535156,254.370895,1486.535156,348.734283,1486.535156,346.682892,1486.535156,305.655334,1486.535156,299.501221,1486.535156,385.659088,1486.535156,424.635284,1486.535156,336.426025,1486.535156,307.706726,1486.535156,287.192932,1486.535156,270.781921,1486.535156,383.607697,1486.535156,285.141571
1485.316406,338.414581,1485.316406,307.649628,1485.316406,330.210602,1485.316406,346.618591,1485.316406,486.086395,1485.316406,315.853607,1485.316406,291.241638,1485.316406,324.057617,1485.316406,332.261597,1485.316406,330.210602,1485.316406,332.261597,1485.316406,334.312592,1485.316406,270.731659,1485.316406,324.057617,1485.316406,315.853607,1485.316406,332.261597,1485.316406,303.547638,1485.316406,274.833679,1485.316406,280.986664,1485.316406,317.904602,1485.316406,311.751617,1485.316406,287.139648,1485.316406,295.343628,1485.316406,248.1707,1485.316406,246.119705,1485.316406,381.485535,1485.316406,332.261597,1485.316406,289.190643,1485.316406,266.629669,1485.316406,393.791534,1485.316406,424.556488,1485.316406,326.108612,1485.316406,285.088654,1485.316406,307.649628,1485.316406,262.527679,1485.316406,377.383545,1485.316406,328.159607
1484.095703,356.807343,1484.095703,338.351807,1484.095703,328.098724,1484.095703,342.453033,1484.095703,447.034515,1484.095703,323.997498,1484.095703,297.339478,1484.095703,311.693787,1484.095703,291.187622,1484.095703,299.390076,1484.095703,315.795013,1484.095703,358.857971,1484.095703,274.782684,1484.095703,338.351807,1484.095703,307.59256,1484.095703,344.503662,1484.095703,287.086365,1484.095703,297.339478,1484.095703,262.478973,1484.095703,328.098724,1484.095703,315.795013,1484.095703,293.23822,1484.095703,270.681427,1484.095703,258.377747,1484.095703,289.136993,1484.095703,344.503662,1484.095703,330.149323,1484.095703,246.074036,1484.095703,268.630829,1484.095703,414.22464,1484.095703,430.629578,1484.095703,319.89624,1484.095703,278.883911,1484.095703,287.086365,1484.095703,272.732056,1484.095703,332.199951,1484.095703,285.035767
1482.876953,352.640686,1482.876953,315.73645,1482.876953,315.73645,1482.876953,332.138336,1482.876953,463.353485,1482.876953,352.640686,1482.876953,284.98288,1482.876953,334.188568,1482.876953,317.786682,1482.876953,311.635956,1482.876953,356.74118,1482.876953,317.786682,1482.876953,295.23407,1482.876953,342.389526,1482.876953,313.686188,1482.876953,323.937378,1482.876953,297.284302,1482.876953,305.48526,1482.876953,246.028397,1482.876953,340.339264,1482.876953,311.635956,1482.876953,307.535492,1482.876953,293.183838,1482.876953,252.179108,1482.876953,248.078629,1482.876953,364.942108,1482.876953,319.836914,1482.876953,309.585724,1482.876953,272.681458,1482.876953,397.745911,1482.876953,401.846375,1482.876953,325.98761,1482.876953,323.937378,1482.876953,291.133606,1482.876953,258.329803,1482.876953,383.394257,1482.876953,315.73645
1481.658203,319.777588,1481.658203,332.076721,1481.658203,303.378723,1481.658203,344.375854,1481.658203,463.267517,1481.658203,315.677887,1481.658203,291.07959,1481.658203,327.97702,1481.658203,313.628021,1481.658203,301.328888,1481.658203,315.677887,1481.658203,327.97702,1481.658203,280.830322,1481.658203,334.126587,1481.658203,321.827454,1481.658203,311.578156,1481.658203,327.97702,1481.658203,293.129456,1481.658203,258.281891,1481.658203,330.026855,1481.658203,311.578156,1481.658203,323.877289,1481.658203,297.229156,1481.658203,264.431458,1481.658203,270.581024,1481.658203,346.42572,1481.658203,348.475586,1481.658203,270.581024,1481.658203,276.730591,1481.658203,364.87442,1481.658203,391.522552,1481.658203,295.179321,1481.658203,303.378723,1481.658203,293.129456,1481.658203,264.431458,1481.658203,391.522552,1481.658203,330.026855
1480.4375,332.015137,1480.4375,344.312012,1480.4375,336.114105,1480.4375,336.114105,1480.4375,454.983704,1480.4375,315.619324,1480.4375,317.668793,1480.4375,321.767761,1480.4375,323.81723,1480.4375,317.668793,1480.4375,327.916199,1480.4375,319.718292,1480.4375,303.322479,1480.4375,327.916199,1480.4375,346.361481,1480.4375,313.569855,1480.4375,319.718292,1480.4375,303.322479,1480.4375,274.629822,1480.4375,323.81723,1480.4375,321.767761,1480.4375,307.421417,1480.4375,270.530853,1480.4375,262.332947,1480.4375,260.283478,1480.4375,370.9552,1480.4375,325.866699,1480.4375,336.114105,1480.4375,282.827698,1480.4375,360.707794,1480.4375,399.647858,1480.4375,348.41095,1480.4375,270.530853,1480.4375,291.025604,1480.4375,241.838196,1480.4375,366.856232,1480.4375,286.926666
1479.21875,331.953583,1479.21875,334.002686,1479.21875,336.051758,1479.21875,307.36441,1479.21875,463.095734,1479.21875,336.051758,1479.21875,307.36441,1479.21875,327.855377,1479.21875,321.708099,1479.21875,311.462616,1479.21875,307.36441,1479.21875,340.149963,1479.21875,284.824371,1479.21875,334.002686,1479.21875,329.90448,1479.21875,319.658997,1479.21875,303.266235,1479.21875,301.217133,1479.21875,237.69516,1479.21875,317.609894,1479.21875,319.658997,1479.21875,307.36441,1479.21875,303.266235,1479.21875,264.333405,1479.21875,260.235199,1479.21875,348.346344,1479.21875,336.051758,1479.21875,266.382507,1479.21875,282.775269,1479.21875,420.064697,1479.21875,424.162903,1479.21875,336.051758,1479.21875,299.16803,1479.21875,270.480682,1479.21875,307.36441,1479.21875,387.279175,1479.21875,313.511719
1477.998047,354.427917,1477.998047,325.74588,1477.998047,313.453583,1477.998047,335.989471,1477.998047,467.1073,1477.998047,301.161285,1477.998047,288.868988,1477.998047,344.184326,1477.998047,338.038177,1477.998047,315.502289,1477.998047,309.35614,1477.998047,335.989471,1477.998047,299.112579,1477.998047,319.599731,1477.998047,313.453583,1477.998047,319.599731,1477.998047,288.868988,1477.998047,303.209991,1477.998047,274.527985,1477.998047,335.989471,1477.998047,333.940735,1477.998047,299.112579,1477.998047,311.404877,1477.998047,266.333099,1477.998047,280.674133,1477.998047,364.671478,1477.998047,311.404877,1477.998047,278.625397,1477.998047,278.625397,1477.998047,374.91507,1477.998047,415.889404,1477.998047,333.940735,1477.998047,303.209991,1477.998047,295.015137,1477.998047,249.943375,1477.998047,368.768921,1477.998047,288.868988
1476.777344,358.458862,1476.777344,311.347137,1476.777344,294.960449,1476.777344,346.168854,1476.777344,471.117371,1476.777344,346.168854,1476.777344,323.637146,1476.777344,333.878845,1476.777344,307.250458,1476.777344,329.782166,1476.777344,327.733826,1476.777344,335.927185,1476.777344,262.187073,1476.777344,352.313873,1476.777344,315.443817,1476.777344,305.202118,1476.777344,282.670441,1476.777344,307.250458,1476.777344,253.993713,1476.777344,335.927185,1476.777344,321.588806,1476.777344,325.685486,1476.777344,268.332062,1476.777344,249.897049,1476.777344,233.510361,1476.777344,356.410553,1476.777344,323.637146,1476.777344,309.298798,1476.777344,264.235413,1476.777344,378.94223,1476.777344,438.343994,1476.777344,323.637146,1476.777344,266.283722,1476.777344,307.250458,1476.777344,243.752029,1476.777344,378.94223,1476.777344,299.057129
1475.556641,335.864899,1475.556641,315.385345,1475.556641,331.768982,1475.556641,356.344482,1475.556641,462.838226,1475.556641,323.577179,1475.556641,282.618042,1475.556641,337.912872,1475.556641,319.481262,1475.556641,323.577179,1475.556641,294.905762,1475.556641,335.864899,1475.556641,286.713959,1475.556641,301.049652,1475.556641,321.529205,1475.556641,309.241455,1475.556641,290.809845,1475.556641,284.665985,1475.556641,266.234375,1475.556641,323.577179,1475.556641,303.097595,1475.556641,296.953735,1475.556641,307.193512,1475.556641,270.330292,1475.556641,266.234375,1475.556641,335.864899,1475.556641,335.864899,1475.556641,276.474152,1475.556641,311.289429,1475.556641,372.728119,1475.556641,421.879089,1475.556641,315.385345,1475.556641,278.522125,1475.556641,280.570068,1475.556641,262.138458,1475.556641,356.344482,1475.556641,292.857819
